host_name,cluster_id,spark_context_id,cluster_name,spark_version,node_type_id,driver_node_type_id,autotermination_minutes,enable_elastic_disk,cluster_source
adb-2229882759465707.7.azuredatabricks.net,0917-021013-grout759,6984204005912740000,job-2-run-36,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,17-Sep-20 02:10:13,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0917-011016-after661,7392480384479711000,job-2-run-35,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,17-Sep-20 01:10:16,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0917-001004-bluff367,1416571594700865000,job-2-run-34,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,17-Sep-20 00:10:04,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-231004-ruses897,5992476162567269000,job-2-run-33,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 23:10:04,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-221007-gills714,5695793080494148000,job-2-run-32,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 22:10:07,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-211004-stoke875,3367149789603522600,job-2-run-31,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 21:10:04,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-201004-saki37,2700567277551393300,job-2-run-30,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 20:10:04,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-191009-speed493,8219408585884746000,job-2-run-29,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 19:10:09,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-181008-noise298,3344016510295083000,job-2-run-28,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 18:10:08,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-171004-amble242,6154079999174118000,job-2-run-27,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 17:10:04,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-161002-sail991,72792431006477390,job-2-run-26,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 16:10:02,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-151008-maple593,1432794616006601700,job-2-run-25,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 15:10:08,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-141006-inner937,7259974510108968000,job-2-run-24,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 14:10:06,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-131008-hazed308,189384587475908030,job-2-run-23,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 13:10:08,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-121007-cedar477,3811054914438854000,job-2-run-22,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 12:10:07,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-111003-knead814,4250729660511327000,job-2-run-21,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 11:10:03,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-101006-gee675,5371449718753128000,job-2-run-20,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 10:10:06,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-091004-sales178,4059189659530476000,job-2-run-19,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 09:10:04,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-081005-habit520,7916866541291628000,job-2-run-18,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 08:10:05,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-071005-aloft185,496344520687721200,job-2-run-17,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 07:10:05,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-061006-knee653,5228549933598893000,job-2-run-16,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 06:10:06,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-2229882759465707.7.azuredatabricks.net,0916-051003-squid686,2775805275486531600,job-2-run-15,7.3.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,JOB,false,TERMINATED,16-Sep-20 05:10:03,null,null,null,null,naresh.sachdeva@kroger.com,false
adb-1515192762105108.8.azuredatabricks.net,1009-165658-sunup294,6695371231539261000,Jdbc-cluster,7.2.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,0,true,UI,false,RUNNING,09-Oct-20 16:56:58,2,8,43008,12,manoj.muppidi@kroger.com,false
adb-1515192762105108.8.azuredatabricks.net,0930-144743-foals562,6238109414518167000,Nandha - Dbx,7.2.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,120,true,UI,false,TERMINATED,30-Sep-20 14:47:43,2,8,null,null,nandha.natarajan@kroger.com,false
adb-1515192762105108.8.azuredatabricks.net,0921-181814-roost428,5898480713891469000,Test-sql-Metatsore,7.2.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,120,true,UI,false,TERMINATED,21-Sep-20 18:18:14,2,8,null,null,manoj.muppidi@kroger.com,false
adb-1515192762105108.8.azuredatabricks.net,0929-170345-swish888,6342319603704067000,Team-A,7.2.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,20,true,UI,false,TERMINATED,29-Sep-20 17:03:45,1,3,null,null,manoj.muppidi@kroger.com,false
adb-1515192762105108.8.azuredatabricks.net,0924-085457-walk438,4053196291099939300,Test-Metastore,7.2.x-scala2.12,Standard_DS3_v2,Standard_DS3_v2,60,true,UI,false,TERMINATED,24-Sep-20 08:54:57,null,null,null,null,naresh.sachdeva@kroger.com,false
